timestamp,value,match_id
2017-10-28 16:40:00,3,2516820
2017-10-28 16:45:00,1,2516820
2017-10-28 16:50:00,5,2516820
2017-10-28 16:55:00,4,2516820
2017-10-28 17:00:00,6,2516820
2017-10-28 17:05:00,12,2516820
2017-10-28 17:10:00,7,2516820
2017-10-28 17:15:00,6,2516820
2017-10-28 17:20:00,4,2516820
2017-10-28 17:25:00,5,2516820
2017-10-28 17:30:00,5,2516820
2017-10-28 17:35:00,7,2516820
2017-10-28 17:40:00,7,2516820
2017-10-28 17:45:00,8,2516820
2017-10-28 17:50:00,2,2516820
2017-10-28 17:55:00,0,2516820
2017-11-04 17:30:00,7,2516829
2017-11-04 17:35:00,8,2516829
2017-11-04 17:40:00,2,2516829
2017-11-04 17:45:00,1,2516829
2017-11-04 17:50:00,14,2516829
2017-11-04 17:55:00,3,2516829
2017-11-04 18:00:00,2,2516829
2017-11-04 18:05:00,2,2516829
2017-11-04 18:10:00,3,2516829
2017-11-04 18:15:00,2,2516829
2017-11-04 18:20:00,6,2516829
2017-11-04 18:25:00,4,2516829
2017-11-04 18:30:00,7,2516829
2017-11-04 18:35:00,6,2516829
2017-11-04 18:40:00,5,2516829
2017-11-04 18:45:00,0,2516829
2017-11-04 18:50:00,2,2516829
2017-11-04 18:55:00,4,2516829
2017-11-18 14:30:00,3,2516838
2017-11-18 14:35:00,6,2516838
2017-11-18 14:40:00,10,2516838
2017-11-18 14:45:00,7,2516838
2017-11-18 14:50:00,8,2516838
2017-11-18 14:55:00,5,2516838
2017-11-18 15:00:00,4,2516838
2017-11-18 15:05:00,5,2516838
2017-11-18 15:10:00,5,2516838
2017-11-18 15:15:00,7,2516838
2017-11-18 15:20:00,6,2516838
2017-11-18 15:25:00,6,2516838
2017-11-18 15:30:00,9,2516838
2017-11-18 15:35:00,7,2516838
2017-11-18 15:40:00,1,2516838
2017-11-18 15:45:00,7,2516838
2017-11-18 15:50:00,5,2516838
2017-11-18 15:55:00,5,2516838
2017-11-25 17:30:00,11,2516851
2017-11-25 17:35:00,0,2516851
2017-11-25 17:40:00,3,2516851
2017-11-25 17:45:00,12,2516851
2017-11-25 17:50:00,6,2516851
2017-11-25 17:55:00,10,2516851
2017-11-25 18:00:00,1,2516851
2017-11-25 18:05:00,5,2516851
2017-11-25 18:10:00,4,2516851
2017-11-25 18:15:00,4,2516851
2017-11-25 18:20:00,4,2516851
2017-11-25 18:25:00,8,2516851
2017-11-25 18:30:00,6,2516851
2017-11-25 18:35:00,9,2516851
2017-11-25 18:40:00,7,2516851
2017-11-25 18:45:00,8,2516851
2017-11-25 18:50:00,10,2516851
2017-11-25 18:55:00,5,2516851
2017-12-02 14:30:00,13,2516856
2017-12-02 14:35:00,7,2516856
2017-12-02 14:40:00,7,2516856
