timestamp,value
2018-08-26 15:16:00,63
2018-08-26 15:46:00,61
2018-08-26 16:16:00,61
2018-08-26 16:46:00,62
2018-08-26 17:16:00,63
2018-08-26 17:46:00,56
2018-08-26 18:16:00,53
2018-08-26 18:46:00,60
2018-08-26 19:16:00,59
2018-08-26 19:46:00,59
2018-08-26 20:16:00,59
2018-08-26 20:46:00,57
2018-08-26 21:16:00,58
2018-08-26 21:46:00,53
2018-08-26 22:16:00,48
2018-08-26 22:46:00,46
2018-08-26 23:16:00,43
2018-08-26 23:46:00,36
2018-08-27 00:16:00,33
2018-08-27 00:46:00,30
2018-08-27 01:16:00,28
2018-08-27 01:46:00,27
2018-08-27 02:16:00,27
2018-08-27 02:46:00,26
2018-08-27 03:16:00,23
2018-08-27 03:46:00,20
2018-08-27 04:16:00,18
2018-08-27 04:46:00,13
2018-08-27 05:16:00,14
2018-08-27 05:46:00,15
2018-08-27 06:16:00,16
2018-08-27 06:46:00,19
2018-08-27 07:16:00,26
2018-08-27 07:46:00,33
2018-08-27 08:16:00,51
2018-08-27 08:46:00,75
2018-08-27 09:16:00,107
2018-08-27 09:46:00,137
2018-08-27 10:16:00,166
2018-08-27 10:46:00,181
2018-08-27 11:16:00,187
2018-08-27 11:46:00,190
2018-08-27 12:16:00,193
2018-08-27 12:46:00,180
2018-08-27 13:16:00,184
2018-08-27 13:46:00,190
2018-08-27 14:16:00,197
2018-08-27 14:46:00,196
2018-08-27 15:16:00,194
2018-08-27 15:46:00,192
2018-08-27 16:16:00,175
2018-08-27 16:46:00,166
2018-08-27 17:16:00,147
2018-08-27 17:46:00,126
2018-08-27 18:16:00,105
2018-08-27 18:46:00,93
2018-08-27 19:16:00,84
2018-08-27 19:46:00,74
2018-08-27 20:16:00,65
2018-08-27 20:46:00,56
2018-08-27 21:16:00,53
2018-08-27 21:46:00,39
2018-08-27 22:16:00,38
2018-08-27 22:46:00,35
2018-08-27 23:16:00,31
2018-08-27 23:46:00,30
2018-08-28 00:16:00,30
2018-08-28 00:46:00,28
2018-08-28 01:16:00,26
2018-08-28 01:46:00,25
2018-08-28 02:16:00,24
2018-08-28 02:46:00,24
2018-08-28 03:16:00,23
2018-08-28 03:46:00,23
2018-08-28 04:16:00,20
2018-08-28 04:46:00,13
2018-08-28 05:16:00,15
2018-08-28 05:46:00,16
2018-08-28 06:16:00,18
2018-08-28 06:46:00,21
2018-08-28 07:16:00,27
2018-08-28 07:46:00,36
2018-08-28 08:16:00,54
2018-08-28 08:46:00,80
2018-08-28 09:16:00,107
2018-08-28 09:46:00,129
2018-08-28 10:16:00,172
